timestamp,payload_size,did_time,vc_time,revoke_time
2025-05-26 20:11:45,100,.753729301,.248870069,.497744572
2025-05-26 20:11:45,200,.497815503,.257054120,.497511782
2025-05-26 20:11:45,300,.991103235,.622232181,.405249591
2025-05-26 20:11:45,400,.474939433,.607597725,.887164254
2025-05-26 20:11:45,500,.543602558,.279039518,.703635290
2025-05-26 20:11:54,100,.453955435,.244403778,.535537266
2025-05-26 20:11:54,200,.460680894,.235328296,.749737367
2025-05-26 20:11:54,300,.519257881,.237376751,.514901989
2025-05-26 20:11:54,400,.458325005,.287009221,.452563707
2025-05-26 20:11:54,500,1.007169119,.633593344,.892771748
2025-05-26 20:12:03,100,.526486703,.265758249,.435744484
2025-05-26 20:12:03,200,.814867796,.247572249,.907100008
2025-05-26 20:12:03,300,.569559049,.251503604,.456890612
2025-05-26 20:12:03,400,.502592443,.232224066,.972713348
2025-05-26 20:12:03,500,.796158708,.675862423,.535573748
2025-05-26 20:12:12,100,.536864774,.249032900,.468337961
2025-05-26 20:12:12,200,.482497679,.249436207,.917708202
2025-05-26 20:12:12,300,.620024459,.264611270,.416982359
2025-05-26 20:12:12,400,.526044293,.601712388,.383563974
2025-05-26 20:12:12,500,1.022399187,.697366809,.606424627
2025-05-26 20:12:21,100,.421260417,.570584512,.444952357
2025-05-26 20:12:21,200,.492385864,.320285803,.496397143
2025-05-26 20:12:21,300,.643130979,.251805667,.522321018
2025-05-26 20:12:21,400,.962620822,.253849736,.503988908
2025-05-26 20:12:21,500,.484197183,.603180445,.963409829
2025-05-26 20:12:30,100,2.772082578,.232831101,.872894347
2025-05-26 20:12:30,200,.604137890,.609631370,.993630334
2025-05-26 20:12:30,300,.481227943,.608790368,.991114357
2025-05-26 20:12:30,400,.716292651,.606752146,.640382529
2025-05-26 20:12:30,500,.918734320,.662542483,.584319946
2025-05-26 20:12:43,100,.530707012,.241735867,.925706118
2025-05-26 20:12:43,200,.822045050,.264692083,.462746553
2025-05-26 20:12:43,300,.545715435,.229640200,.972711382
2025-05-26 20:12:43,400,.788812618,.243439478,.550932803
2025-05-26 20:12:43,500,.634378222,.569692897,.506929792
2025-05-26 20:12:53,100,.408454018,.265950504,.488378023
2025-05-26 20:12:53,200,.737269240,.237910430,.875894351
2025-05-26 20:12:53,300,.390535620,.636527659,.492895243
2025-05-26 20:12:53,400,.896453822,.283729882,.462619234
2025-05-26 20:12:53,500,.476083174,.254294931,.736097872
2025-05-26 20:13:01,100,1.191865360,.277032898,.995590262
2025-05-26 20:13:01,200,.906002422,.273337053,1.073878019
2025-05-26 20:13:01,300,1.061483534,.263681704,.539668422
2025-05-26 20:13:01,400,.788361550,.630088492,.656859074
2025-05-26 20:13:01,500,.737600384,.610960596,1.029108496
2025-05-26 20:13:14,100,.792967642,.253345624,.703774073
2025-05-26 20:13:14,200,1.135084477,.608752062,.489372964
2025-05-26 20:13:14,300,.554960482,.260212998,.838102611
2025-05-26 20:13:14,400,.517617215,.244805174,.794293807
2025-05-26 20:13:14,500,.461431717,.564680921,.448660689
2025-05-26 20:13:23,100,1.074141389,.244972513,.558228727
2025-05-26 20:13:23,200,.542574963,.241799097,.370026133
2025-05-26 20:13:23,300,.805651327,.252755869,.438694316
2025-05-26 20:13:23,400,.516685656,.620666424,.995540811
2025-05-26 20:13:23,500,.589380362,.271466503,.510495291
2025-05-26 20:13:32,100,.497427872,.239946160,.739383520
2025-05-26 20:13:32,200,.839814105,.234311798,.500988338
2025-05-26 20:13:32,300,.973336655,.287388558,.516993117
2025-05-26 20:13:32,400,.419923647,.281201267,.959190728
2025-05-26 20:13:32,500,.869128806,.614255457,.796926828
2025-05-26 20:13:42,100,.928515986,.656739397,.759419170
2025-05-26 20:13:42,200,.542326334,.244372871,.489086604
2025-05-26 20:13:42,300,.480462604,.593100558,.954988614
2025-05-26 20:13:42,400,.591833130,.581988694,.573766490
2025-05-26 20:13:42,500,.851347546,.611498155,.555512324
2025-05-26 20:13:53,100,.601622771,.246904158,.889023731
2025-05-26 20:13:53,200,.490268384,.253299798,.698846613
2025-05-26 20:13:53,300,.581603587,.634458744,.572105511
2025-05-26 20:13:53,400,.555079561,.258151312,.456960570
2025-05-26 20:13:53,500,.548001035,.621626221,3.590047773
2025-05-26 20:14:05,100,.760379485,.577886463,.468387632
2025-05-26 20:14:05,200,.509876482,.666698658,.342023584
2025-05-26 20:14:05,300,.728171055,.260930728,.504368617
2025-05-26 20:14:05,400,.772958215,.244506177,.460986470
2025-05-26 20:14:05,500,.491553317,.630709672,.624733863
2025-05-26 20:14:14,100,.560598607,.617798248,.800823320
2025-05-26 20:14:14,200,.784638573,.240803341,.470438952
2025-05-26 20:14:14,300,1.014089793,.239847766,.746609137
2025-05-26 20:14:14,400,.990918921,.263908809,.728633688
2025-05-26 20:14:14,500,.989437351,.266516058,.463659187
2025-05-26 20:14:24,100,.511041163,.606910035,.386302044
2025-05-26 20:14:24,200,1.001167094,.234052948,.531274729
2025-05-26 20:14:24,300,.475945254,.250560168,.522784263
2025-05-26 20:14:24,400,.744329951,.597643548,.362445867
2025-05-26 20:14:24,500,.773586512,.271405001,.700354261
2025-05-26 20:14:33,100,1.011282113,.609137255,.932138993
2025-05-26 20:14:33,200,.949943694,.263078798,.474933871
2025-05-26 20:14:33,300,.499749352,.255058241,.478409362
2025-05-26 20:14:33,400,.749808282,.254415968,.555762281
2025-05-26 20:14:33,500,.964003796,.237153443,.472798077
2025-05-26 20:14:43,100,.505968132,.602748906,.408982883
2025-05-26 20:14:43,200,1.018588032,.258223183,.956098287
2025-05-26 20:14:43,300,.728786908,.249949336,1.028070519
2025-05-26 20:14:43,400,.477703299,.242622420,.741376908
2025-05-26 20:14:43,500,.484919872,.242949762,.522028853
2025-05-26 20:14:52,100,.529967198,.236611941,.719671299
2025-05-26 20:14:52,200,.750913954,.247143899,1.084220320
2025-05-26 20:14:52,300,.431606686,.254841635,.984947337
2025-05-26 20:14:52,400,.722708993,.616793769,1.050714304
2025-05-26 20:14:52,500,.575000872,.331963138,.417462073
2025-05-26 20:15:02,100,.542571477,.253093426,.444222364
2025-05-26 20:15:02,200,1.013845560,.590323220,.641305611
2025-05-26 20:15:02,300,.997268904,.252342734,.488237677
2025-05-26 20:15:02,400,.491634208,.605231266,.885454088
2025-05-26 20:15:02,500,.524036821,.607241551,.898691976
2025-05-26 20:15:13,100,.718133429,.278795264,.483676230
2025-05-26 20:15:13,200,.559137709,.619313026,.602429788
2025-05-26 20:15:13,300,.456775674,.589590353,.370871001
2025-05-26 20:15:13,400,.501658803,.286669345,.717380394
2025-05-26 20:15:13,500,.536967775,.243422897,.476429834
2025-05-26 20:15:21,100,1.024591573,.606195864,.342497349
2025-05-26 20:15:21,200,.636032978,.242117674,.488264255
2025-05-26 20:15:21,300,.524174890,.591740976,.721673172
2025-05-26 20:15:21,400,.697772413,.680674792,.522562778
2025-05-26 20:15:21,500,.884910165,.234292064,.764571686
2025-05-26 20:15:31,100,.519603219,.259854250,.741526223
2025-05-26 20:15:31,200,.734435708,.243339185,.503124502
2025-05-26 20:15:31,300,1.042233215,.263199937,.903390208
2025-05-26 20:15:31,400,.530629775,.613699787,.342713649
2025-05-26 20:15:31,500,.505807643,.615159035,.387323049
2025-05-26 20:15:41,100,1.008722610,.241025462,.502611738
2025-05-26 20:15:41,200,.997938308,.246878095,1.027147219
2025-05-26 20:15:41,300,.952183539,.253280159,.489985643
2025-05-26 20:15:41,400,.741450677,.276588335,.756585673
2025-05-26 20:15:41,500,.454752187,.244298488,.538603585
2025-05-26 20:15:50,100,.699175114,.261582906,.505278118
2025-05-26 20:15:50,200,.491125903,.266757316,.476264195
2025-05-26 20:15:50,300,.489023558,.225037362,.551675249
2025-05-26 20:15:50,400,.478529423,.245065953,.504654838
2025-05-26 20:15:50,500,.498124118,.253858351,.550171035
2025-05-26 20:15:58,100,.961773380,.625669032,.572043421
2025-05-26 20:15:58,200,.511610335,.614989855,.896120327
2025-05-26 20:15:58,300,.502186936,.244355359,.726940057
2025-05-26 20:15:58,400,.995641588,.624020503,.864184587
2025-05-26 20:15:58,500,.515720683,.236392240,.497995855
2025-05-26 20:16:08,100,.743756966,.254509121,.496337049
2025-05-26 20:16:08,200,.498108251,.576141357,.398165459
2025-05-26 20:16:08,300,.527189917,.645689186,.583678424
2025-05-26 20:16:08,400,.502138672,.235207564,.547551295
2025-05-26 20:16:08,500,.451695416,.323365863,.912040370
2025-05-26 20:16:17,100,.485890297,.683269776,.612915535
2025-05-26 20:16:17,200,.971744294,.595274357,.392591059
2025-05-26 20:16:17,300,.486275230,.605893619,.417032533
2025-05-26 20:16:17,400,.465613992,.605873740,.398983509
2025-05-26 20:16:17,500,.733782363,.604556747,.399092582
2025-05-26 20:16:27,100,1.000032770,.597929012,.932360344
2025-05-26 20:16:27,200,.471171306,.579198978,1.106072655
2025-05-26 20:16:27,300,.315495343,.249493405,.245171322
2025-05-26 20:16:27,400,.603973840,.628506127,.377910515
2025-05-26 20:16:27,500,.817306854,.602301483,.566350625
2025-05-26 20:16:37,100,.487119010,.248876446,.500903122
2025-05-26 20:16:37,200,.489272746,.251875850,.513959357
2025-05-26 20:16:37,300,.776100218,.609173362,.632327388
2025-05-26 20:16:37,400,.827804711,.596573281,.350414275
2025-05-26 20:16:37,500,.484519131,.245684995,.506381556
2025-05-26 20:16:45,100,.544386932,.286096128,.410536315
2025-05-26 20:16:45,200,.496350089,.259829154,.733188928
2025-05-26 20:16:45,300,.490507790,.239107853,.510557034
2025-05-26 20:16:45,400,.743274779,.256548911,.525643352
2025-05-26 20:16:45,500,.811499780,.232345669,.419218773
2025-05-26 20:16:53,100,1.022863534,.235087389,.507038101
2025-05-26 20:16:53,200,.460399918,.248299612,1.029589205
2025-05-26 20:16:53,300,.506189313,.594900152,.862664625
2025-05-26 20:16:53,400,.502753194,.258833882,.492424017
2025-05-26 20:16:53,500,.491409137,.635967143,.856178245
2025-05-26 20:17:03,100,.500752252,.607537755,.922255333
2025-05-26 20:17:03,200,.484481335,.233202770,.748571880
2025-05-26 20:17:03,300,.503899703,.247635443,.730140161
2025-05-26 20:17:03,400,.521562399,.615621820,.880830657
2025-05-26 20:17:03,500,.477549271,.597445947,.399148618
2025-05-26 20:17:13,100,.485716013,.285661438,.483305625
2025-05-26 20:17:13,200,.542302835,.238151634,.450320663
2025-05-26 20:17:13,300,.504771938,.292122182,.980709033
2025-05-26 20:17:13,400,.968775104,.593166796,.391818219
2025-05-26 20:17:13,500,.692937231,.249765158,.904213566
2025-05-26 20:17:22,100,.403539230,.257544305,.466867919
2025-05-26 20:17:22,200,.485544754,.241077984,.519380146
2025-05-26 20:17:22,300,.739014868,.594844044,.403305936
2025-05-26 20:17:22,400,.504588171,.247026175,.482426127
2025-05-26 20:17:22,500,.502622002,.250482701,.493011446
2025-05-26 20:17:30,100,.517860311,.580839501,.387874277
2025-05-26 20:17:30,200,1.006853030,.274375819,.968942957
2025-05-26 20:17:30,300,.528391567,.648633425,.838894552
2025-05-26 20:17:30,400,.468204431,.598113758,.916658028
2025-05-26 20:17:30,500,.502256852,.241174714,.552139529
2025-05-26 20:17:40,100,.442565477,.594607275,.388314881
2025-05-26 20:17:40,200,1.001513498,.246143164,.475237832
2025-05-26 20:17:40,300,.533374924,.634301845,.674662119
2025-05-26 20:17:40,400,.903911474,.245391682,.769105725
2025-05-26 20:17:40,500,.985528932,.257199699,.495465398
2025-05-26 20:17:49,100,.765062964,.683672042,.542019280
2025-05-26 20:17:49,200,.513562935,.248996003,.763607750
2025-05-26 20:17:49,300,.958482295,.607862262,.394956779
2025-05-26 20:17:49,400,.486233635,.614906563,.380131247
2025-05-26 20:17:49,500,.732123091,.285522724,.486091045
2025-05-26 20:17:59,100,.469893741,.245153434,.511549143
2025-05-26 20:17:59,200,.781277133,.232921558,.472895701
2025-05-26 20:17:59,300,.491533409,.263061586,.748486057
2025-05-26 20:17:59,400,.476936445,.584156900,.419723011
2025-05-26 20:17:59,500,.526152733,.242316668,.572469017
2025-05-26 20:18:07,100,.878263986,.244563755,.802481101
2025-05-26 20:18:07,200,.998607783,.601832736,.353500434
2025-05-26 20:18:07,300,.526064172,.233912763,.475658602
2025-05-26 20:18:07,400,.498136430,.261292745,.530399007
2025-05-26 20:18:07,500,.462677299,.262014909,.465737422
2025-05-26 20:18:16,100,.622001102,.594247728,.549043299
2025-05-26 20:18:16,200,.470307202,.602545503,.465860113
2025-05-26 20:18:16,300,.433702230,.583899799,.923042579
2025-05-26 20:18:16,400,.974120612,.254505251,.506295211
2025-05-26 20:18:16,500,.993485357,.586256439,.897984810
2025-05-26 20:18:26,100,.495216517,.310268837,.446356917
2025-05-26 20:18:26,200,.738048395,.259097306,.483457431
2025-05-26 20:18:26,300,.496169665,.580512333,.422892913
2025-05-26 20:18:26,400,.576670944,.589777639,.554129693
2025-05-26 20:18:26,500,.783438368,.242548873,.729879893
2025-05-26 20:18:35,100,.738390998,.249445314,.994521295
2025-05-26 20:18:35,200,.514626870,.247996467,.485883813
2025-05-26 20:18:35,300,.496164034,.560493895,.479332730
2025-05-26 20:18:35,400,.454080658,.283115477,.775888699
2025-05-26 20:18:35,500,.437582687,.251011487,.513171245
2025-05-26 20:18:43,100,.470228535,.256209589,.480222080
2025-05-26 20:18:43,200,.496635980,.595843667,.409053283
2025-05-26 20:18:43,300,.521761731,.285439569,.429078953
2025-05-26 20:18:43,400,.755423784,.236259972,.774115494
2025-05-26 20:18:43,500,.971712574,.242823640,.503770467
2025-05-26 20:18:52,100,.996267351,.261603328,.529908910
2025-05-26 20:18:52,200,.449240130,.256790118,.749420072
2025-05-26 20:18:52,300,.477294907,.287523960,.716067595
2025-05-26 20:18:52,400,.504629916,.254766254,.714922075
2025-05-26 20:18:52,500,.505975742,.255319706,.522272539
2025-05-26 20:19:00,100,1.020708072,.624580100,.579678297
2025-05-26 20:19:00,200,.986436557,.611220742,.877164550
2025-05-26 20:19:00,300,.510138442,.599828707,.910200267
2025-05-26 20:19:00,400,.467658828,.244880267,.752029730
2025-05-26 20:19:00,500,.746253527,.246430040,.510979202
2025-05-26 20:19:11,100,.548817886,.616563855,.578637874
2025-05-26 20:19:11,200,.510641464,.243283009,.470447756
2025-05-26 20:19:11,300,.489534334,.240347291,.514306812
2025-05-26 20:19:11,400,.493610124,.607431700,.391130984
2025-05-26 20:19:11,500,.730611932,.236290724,.525232905
2025-05-26 20:19:19,100,.514552298,.246558681,.803032593
2025-05-26 20:19:19,200,.427103443,.273970897,.474051979
2025-05-26 20:19:19,300,.746734693,.230394319,.503055820
2025-05-26 20:19:19,400,.539683724,.585497724,.372689122
2025-05-26 20:19:19,500,.528015151,.571293652,.881303606
2025-05-26 20:19:28,100,.547405997,.573730283,.399102343
2025-05-26 20:19:28,200,.539621552,.595708572,.995314555
2025-05-26 20:19:28,300,.656744182,.254162942,.990935794
2025-05-26 20:19:28,400,.465523216,.592417235,.853249984
2025-05-26 20:19:28,500,.558280022,.580805614,.403114344
2025-05-26 20:19:38,100,.946968298,.606145564,.395880458
2025-05-26 20:19:38,200,.750852919,.251762835,.753958936
2025-05-26 20:19:38,300,.486280629,.638225764,.358554704
2025-05-26 20:19:38,400,.472503928,.593208274,.921114694
2025-05-26 20:19:38,500,1.116563178,.569497449,.575194805
2025-05-26 20:19:49,100,.477100946,.256687083,.524339410
2025-05-26 20:19:49,200,.962494128,.243974357,.760260178
2025-05-26 20:19:49,300,.500062440,.256656296,.520881656
2025-05-26 20:19:49,400,.433801667,.232151068,.520003727
2025-05-26 20:19:49,500,.749302645,.280556411,.469294035
2025-05-26 20:19:57,100,.737775410,.248730479,.523046825
2025-05-26 20:19:57,200,.985898280,.229040221,.495094418
2025-05-26 20:19:57,300,.493415285,.250835290,.495954864
2025-05-26 20:19:57,400,.496967995,.237212840,.498861148
2025-05-26 20:19:57,500,.518363061,.238857824,.494654823
2025-05-26 20:20:05,100,.487641121,.235912472,1.100279575
2025-05-26 20:20:05,200,.415353764,.253542296,.747717039
2025-05-26 20:20:05,300,.478912540,.251205429,.514781157
2025-05-26 20:20:05,400,.481181545,.256344764,.593494404
2025-05-26 20:20:05,500,.929746528,.235058636,.505573303
2025-05-26 20:20:14,100,.477565035,.614161555,.357547813
2025-05-26 20:20:14,200,.513745293,.230468874,.503835194
2025-05-26 20:20:14,300,.759982452,.582024371,.407847437
2025-05-26 20:20:14,400,.493570054,.613859224,.902389660
2025-05-26 20:20:14,500,.727112812,.614629126,.496167493
2025-05-26 20:20:23,100,.378147245,.240943785,.504040996
2025-05-26 20:20:23,200,.756839815,.236407535,.744525691
2025-05-26 20:20:23,300,.498438490,.241873691,.549254621
2025-05-26 20:20:23,400,.452595952,.247181949,.497345163
2025-05-26 20:20:23,500,.734084449,.240849390,.769825945
2025-05-26 20:20:31,100,.802522739,.610562533,.581228711
2025-05-26 20:20:31,200,.733374050,.244472681,.507524385
2025-05-26 20:20:31,300,.777273100,.274717646,.447285515
2025-05-26 20:20:31,400,.483451115,.239746713,.543945452
2025-05-26 20:20:31,500,.463727827,.622942660,.878369749
2025-05-26 20:20:40,100,.490534701,.249752800,.485324874
2025-05-26 20:20:40,200,.813419446,.611486403,.596156035
2025-05-26 20:20:40,300,.464579931,.603205041,.930640819
2025-05-26 20:20:40,400,.466443730,.274321287,.630264375
2025-05-26 20:20:40,500,.832474015,.607576094,.404523304
2025-05-26 20:20:50,100,.721684925,.234538374,.764721275
2025-05-26 20:20:50,200,.532741288,.252943524,.458998991
2025-05-26 20:20:50,300,.806670960,.247133035,.637658190
2025-05-26 20:20:50,400,.323829225,.593431433,.721107606
2025-05-26 20:20:50,500,.696730119,.244985256,.382770258
2025-05-26 20:20:59,100,.485587706,.653598304,.841490428
2025-05-26 20:20:59,200,.490142933,.631705080,.944720872
2025-05-26 20:20:59,300,.424494825,.239339227,.506508811
2025-05-26 20:20:59,400,.487205079,.285606246,.511812678
2025-05-26 20:20:59,500,1.025034154,.258831494,.449877390
2025-05-26 20:21:08,100,.967168056,.606658714,.867020133
2025-05-26 20:21:08,200,.768605448,.613069271,.735185414
2025-05-26 20:21:08,300,.886033347,.231862113,.522668771
2025-05-26 20:21:08,400,.492592285,.230079919,.514256724
2025-05-26 20:21:08,500,.492949261,.585228508,.929318109
2025-05-26 20:21:18,100,.462846436,.599290444,.887436800
2025-05-26 20:21:18,200,.531206049,.269923943,.725446214
2025-05-26 20:21:18,300,.497861953,.571723955,.403256316
2025-05-26 20:21:18,400,.514588493,.656007180,.822144783
2025-05-26 20:21:18,500,.493107677,.655959009,.723845929
2025-05-26 20:21:28,100,.371907177,.603126762,.893082317
2025-05-26 20:21:28,200,.519192221,.248391485,.703186980
2025-05-26 20:21:28,300,.789292647,.572648494,.403469692
2025-05-26 20:21:28,400,.729823784,.592633908,.414450821
2025-05-26 20:21:28,500,.498956085,.230144808,.501948875
2025-05-26 20:21:37,100,1.013070138,.606273644,.939021938
2025-05-26 20:21:37,200,.439076410,.280626224,.441532908
2025-05-26 20:21:37,300,.513840518,.655493112,.830819265
2025-05-26 20:21:37,400,.546096646,.599611764,.351441606
2025-05-26 20:21:37,500,.520940016,.269278411,.442479512
2025-05-26 20:21:47,100,.507170510,.606868051,.371795692
2025-05-26 20:21:47,200,.496683471,.234508798,.528385270
2025-05-26 20:21:47,300,.767545750,.622841491,.866679988
2025-05-26 20:21:47,400,.712246618,.292008205,.715724267
2025-05-26 20:21:47,500,.503813903,.247368536,.523915385
2025-05-26 20:21:56,100,.442272366,.589369634,.549763217
2025-05-26 20:21:56,200,.905006819,.703669485,.755775964
2025-05-26 20:21:56,300,.751382760,.621719783,.865500291
2025-05-26 20:21:56,400,.750421034,.254530659,.745676087
2025-05-26 20:21:56,500,.718273606,.245718272,.555331154
2025-05-26 20:22:07,100,.768916937,.631402301,.557591213
2025-05-26 20:22:07,200,1.015790360,.245584780,.755731127
2025-05-26 20:22:07,300,.464619782,.233631398,.522996359
2025-05-26 20:22:07,400,.590041110,.300079446,.840358591
2025-05-26 20:22:07,500,.766828588,.268441926,.471437174
2025-05-26 20:22:16,100,.480744521,.242500524,.510246461
2025-05-26 20:22:16,200,.486104429,.615010577,.894945848
2025-05-26 20:22:16,300,.496406179,.272911759,.479639444
2025-05-26 20:22:16,400,.514250497,.658266544,.575240185
2025-05-26 20:22:16,500,.487793168,.253895050,.496120627
2025-05-26 20:22:25,100,.732424990,.563624670,.458290439
2025-05-26 20:22:25,200,.983218139,.271305170,.745100447
2025-05-26 20:22:25,300,.471637302,.251564623,.722602989
2025-05-26 20:22:25,400,.499556196,.624927721,.381525188
2025-05-26 20:22:25,500,1.008367818,.592542837,.376371279
2025-05-26 20:22:34,100,.507264283,.284710812,.507900835
2025-05-26 20:22:34,200,.444050581,.292694034,.716284146
2025-05-26 20:22:34,300,.471229458,.245774578,.754993532
2025-05-26 20:22:34,400,.509041586,.653485621,.571537877
2025-05-26 20:22:34,500,.592225190,.252037399,.419607856
2025-05-26 20:22:43,100,.515287710,.632249742,.578616735
2025-05-26 20:22:43,200,1.032335330,.617087029,.846971630
2025-05-26 20:22:43,300,.476558485,.289159697,.581293361
2025-05-26 20:22:43,400,.910481366,.249221660,.732979860
2025-05-26 20:22:43,500,.481910980,.611408306,.382303705
2025-05-26 20:22:53,100,.541186239,.261711245,.989779481
2025-05-26 20:22:53,200,.499965950,.272895366,.427640470
2025-05-26 20:22:53,300,.728104789,.231298671,.545568162
2025-05-26 20:22:53,400,.704094882,.607730835,.662301876
2025-05-26 20:22:53,500,.489015830,.314423011,.419604080
2025-05-26 20:23:01,100,.770918216,.242031440,.498883293
2025-05-26 20:23:01,200,.482291012,.281977021,.706006042
2025-05-26 20:23:01,300,.556373687,.641902918,.559713096
2025-05-26 20:23:01,400,.499540650,.247560197,.800952976
2025-05-26 20:23:01,500,.439834665,.250732189,.501136166
2025-05-26 20:23:10,100,.509760357,.230073318,.479717626
2025-05-26 20:23:10,200,.503357876,.242894346,.493605444
2025-05-26 20:23:10,300,.488307127,.636336592,.425730046
2025-05-26 20:23:10,400,.941407904,.597702683,.395758358
2025-05-26 20:23:10,500,1.027111016,.643462422,.578537261
2025-05-26 20:23:19,100,.771676019,.234267123,.523126484
2025-05-26 20:23:19,200,.454129826,.234731751,.563498624
2025-05-26 20:23:19,300,1.063583076,.596786066,.366603086
2025-05-26 20:23:19,400,.766645557,.670260005,.531610424
2025-05-26 20:23:19,500,.778887037,.613739378,.342347130
2025-05-26 20:23:29,100,.801205444,.232681601,.684210471
2025-05-26 20:23:29,200,.544850151,.259656715,.571438655
2025-05-26 20:23:29,300,.425796342,.603935086,.726257580
2025-05-26 20:23:29,400,.684831508,.245006146,.621850102
2025-05-26 20:23:29,500,.557534096,.249167918,1.516772558
2025-05-26 20:23:39,100,.906089069,.250871148,.468978745
2025-05-26 20:23:39,200,.594217137,.234997137,.506618387
2025-05-26 20:23:39,300,.649102353,.244982072,1.119982684
